"STATION","NAME","DATE","TAVG"
"CHM00058606","NANCHANG, CH","2015-07-24","80"
"CHM00058606","NANCHANG, CH","2015-07-25","80"
"CHM00058606","NANCHANG, CH","2015-07-26","86"
"CHM00058606","NANCHANG, CH","2015-07-27","87"
"CHM00058606","NANCHANG, CH","2015-07-28","87"
"CHM00058606","NANCHANG, CH","2015-07-29","87"
"CHM00058606","NANCHANG, CH","2015-07-30","86"
"CHM00058606","NANCHANG, CH","2015-07-31","88"
"CHM00058606","NANCHANG, CH","2015-08-01","89"
"CHM00058606","NANCHANG, CH","2015-08-02","90"
"CHM00058606","NANCHANG, CH","2015-08-03","89"
"CHM00058606","NANCHANG, CH","2015-08-04","89"
"CHM00058606","NANCHANG, CH","2015-08-05","89"
"CHM00058606","NANCHANG, CH","2015-08-06","85"
"CHM00058606","NANCHANG, CH","2015-08-07","88"
"CHM00058606","NANCHANG, CH","2015-08-08","87"
"CHM00058606","NANCHANG, CH","2015-08-09","79"
"CHM00058606","NANCHANG, CH","2015-08-10","80"
"CHM00058606","NANCHANG, CH","2015-08-11","79"
"CHM00058606","NANCHANG, CH","2015-08-12","82"
"CHM00058606","NANCHANG, CH","2015-08-13","81"
"CHM00058606","NANCHANG, CH","2015-08-14","82"
"CHM00058606","NANCHANG, CH","2015-08-15","82"
"CHM00058606","NANCHANG, CH","2015-08-16","82"
"CHM00058606","NANCHANG, CH","2015-08-17","85"
"CHM00058606","NANCHANG, CH","2015-08-18","84"
"CHM00058606","NANCHANG, CH","2015-08-19","84"
"CHM00058606","NANCHANG, CH","2015-08-20","78"
"CHM00058606","NANCHANG, CH","2015-08-21","82"
"CHM00058606","NANCHANG, CH","2015-08-22","83"
"CHM00058606","NANCHANG, CH","2015-08-23","82"
"CHM00058606","NANCHANG, CH","2015-08-24","82"
"CHM00058606","NANCHANG, CH","2015-08-25","82"
"CHM00058606","NANCHANG, CH","2015-08-26","80"
"CHM00058606","NANCHANG, CH","2015-08-27","82"
"CHM00058606","NANCHANG, CH","2015-08-28","77"
"CHM00058606","NANCHANG, CH","2015-08-29","81"
"CHM00058606","NANCHANG, CH","2015-08-30","83"
"CHM00058606","NANCHANG, CH","2015-08-31","83"
"CHM00058606","NANCHANG, CH","2015-09-01","84"
"CHM00058606","NANCHANG, CH","2015-09-02","84"
"CHM00058606","NANCHANG, CH","2015-09-03","80"
"CHM00058606","NANCHANG, CH","2015-09-04","84"
"CHM00058606","NANCHANG, CH","2015-09-05","80"
"CHM00058606","NANCHANG, CH","2015-09-06","81"
"CHM00058606","NANCHANG, CH","2015-09-07","80"
"CHM00058606","NANCHANG, CH","2015-09-08","81"
"CHM00058606","NANCHANG, CH","2015-09-09","82"
"CHM00058606","NANCHANG, CH","2015-09-10","80"
"CHM00058606","NANCHANG, CH","2015-09-11","81"
"CHM00058606","NANCHANG, CH","2015-09-12","73"
"CHM00058606","NANCHANG, CH","2015-09-13","74"
"CHM00058606","NANCHANG, CH","2015-09-14","71"
"CHM00058606","NANCHANG, CH","2015-09-15","73"
"CHM00058606","NANCHANG, CH","2015-09-16","75"
"CHM00058606","NANCHANG, CH","2015-09-17","77"
"CHM00058606","NANCHANG, CH","2015-09-18","74"
"CHM00058606","NANCHANG, CH","2015-09-19","69"
"CHM00058606","NANCHANG, CH","2015-09-20","72"
"CHM00058606","NANCHANG, CH","2015-09-21","75"
"CHM00058606","NANCHANG, CH","2015-09-22","77"
"CHM00058606","NANCHANG, CH","2015-09-23","73"
"CHM00058606","NANCHANG, CH","2015-09-24","78"
"CHM00058606","NANCHANG, CH","2015-09-25","73"
"CHM00058606","NANCHANG, CH","2015-09-26","76"
"CHM00058606","NANCHANG, CH","2015-09-27","78"
"CHM00058606","NANCHANG, CH","2015-09-28","78"
"CHM00058606","NANCHANG, CH","2015-09-29","76"
"CHM00058606","NANCHANG, CH","2015-09-30","72"
"CHM00058606","NANCHANG, CH","2015-10-01","72"
"CHM00058606","NANCHANG, CH","2015-10-02","69"
"CHM00058606","NANCHANG, CH","2015-10-03","75"
"CHM00058606","NANCHANG, CH","2015-10-04","73"
"CHM00058606","NANCHANG, CH","2015-10-05","68"
"CHM00058606","NANCHANG, CH","2015-10-06","72"
"CHM00058606","NANCHANG, CH","2015-10-07","73"
"CHM00058606","NANCHANG, CH","2015-10-08","69"
"CHM00058606","NANCHANG, CH","2015-10-09","68"
"CHM00058606","NANCHANG, CH","2015-10-10","68"
"CHM00058606","NANCHANG, CH","2015-10-11","68"
"CHM00058606","NANCHANG, CH","2015-10-12","69"
"CHM00058606","NANCHANG, CH","2015-10-13","70"
"CHM00058606","NANCHANG, CH","2015-10-14","68"
"CHM00058606","NANCHANG, CH","2015-10-15","69"
"CHM00058606","NANCHANG, CH","2015-10-16","73"
"CHM00058606","NANCHANG, CH","2015-10-17","72"
"CHM00058606","NANCHANG, CH","2015-10-18","71"
"CHM00058606","NANCHANG, CH","2015-10-19","71"
"CHM00058606","NANCHANG, CH","2015-10-20","72"
"CHM00058606","NANCHANG, CH","2015-10-21","74"
"CHM00058606","NANCHANG, CH","2015-10-22","73"
"CHM00058606","NANCHANG, CH","2015-10-23","73"
"CHM00058606","NANCHANG, CH","2015-10-24","74"
"CHM00058606","NANCHANG, CH","2015-10-25","76"
"CHM00058606","NANCHANG, CH","2015-10-26","74"
"CHM00058606","NANCHANG, CH","2015-10-27","63"
"CHM00058606","NANCHANG, CH","2015-10-28","68"
"CHM00058606","NANCHANG, CH","2015-10-29","59"
"CHM00058606","NANCHANG, CH","2015-10-30","58"
"CHM00058606","NANCHANG, CH","2015-10-31","55"
"CHM00058606","NANCHANG, CH","2015-11-01","55"
"CHM00058606","NANCHANG, CH","2015-11-02","57"
"CHM00058606","NANCHANG, CH","2015-11-03","60"
"CHM00058606","NANCHANG, CH","2015-11-04","65"
"CHM00058606","NANCHANG, CH","2015-11-05","69"
"CHM00058606","NANCHANG, CH","2015-11-06","75"
"CHM00058606","NANCHANG, CH","2015-11-07","61"
"CHM00058606","NANCHANG, CH","2015-11-08","53"
"CHM00058606","NANCHANG, CH","2015-11-09","54"
"CHM00058606","NANCHANG, CH","2015-11-10","55"
"CHM00058606","NANCHANG, CH","2015-11-11","53"
"CHM00058606","NANCHANG, CH","2015-11-12","55"
"CHM00058606","NANCHANG, CH","2015-11-13","56"
"CHM00058606","NANCHANG, CH","2015-11-14","58"
"CHM00058606","NANCHANG, CH","2015-11-15","64"
"CHM00058606","NANCHANG, CH","2015-11-16","62"
"CHM00058606","NANCHANG, CH","2015-11-17","58"
"CHM00058606","NANCHANG, CH","2015-11-18","59"
"CHM00058606","NANCHANG, CH","2015-11-19","60"
"CHM00058606","NANCHANG, CH","2015-11-20","58"
"CHM00058606","NANCHANG, CH","2015-11-21","60"
"CHM00058606","NANCHANG, CH","2015-11-22","64"
"CHM00058606","NANCHANG, CH","2015-11-23","59"
"CHM00058606","NANCHANG, CH","2015-11-24","48"
"CHM00058606","NANCHANG, CH","2015-11-25","45"
"CHM00058606","NANCHANG, CH","2015-11-26","45"
"CHM00058606","NANCHANG, CH","2015-11-27","48"
"CHM00058606","NANCHANG, CH","2015-11-28","49"
"CHM00058606","NANCHANG, CH","2015-11-29","52"
"CHM00058606","NANCHANG, CH","2015-11-30","54"
"CHM00058606","NANCHANG, CH","2015-12-01","56"
"CHM00058606","NANCHANG, CH","2015-12-02","53"
"CHM00058606","NANCHANG, CH","2015-12-03","54"
"CHM00058606","NANCHANG, CH","2015-12-04","48"
"CHM00058606","NANCHANG, CH","2015-12-05","42"
"CHM00058606","NANCHANG, CH","2015-12-06","45"
"CHM00058606","NANCHANG, CH","2015-12-07","47"
"CHM00058606","NANCHANG, CH","2015-12-08","50"
"CHM00058606","NANCHANG, CH","2015-12-09","50"
"CHM00058606","NANCHANG, CH","2015-12-10","50"
"CHM00058606","NANCHANG, CH","2015-12-11","51"
"CHM00058606","NANCHANG, CH","2015-12-12","49"
"CHM00058606","NANCHANG, CH","2015-12-13","46"
"CHM00058606","NANCHANG, CH","2015-12-14","49"
"CHM00058606","NANCHANG, CH","2015-12-15","50"
"CHM00058606","NANCHANG, CH","2015-12-16","43"
"CHM00058606","NANCHANG, CH","2015-12-17","39"
"CHM00058606","NANCHANG, CH","2015-12-18","42"
"CHM00058606","NANCHANG, CH","2015-12-19","42"
"CHM00058606","NANCHANG, CH","2015-12-20","42"
"CHM00058606","NANCHANG, CH","2015-12-21","46"
"CHM00058606","NANCHANG, CH","2015-12-22","47"
"CHM00058606","NANCHANG, CH","2015-12-23","49"
"CHM00058606","NANCHANG, CH","2015-12-24","48"
"CHM00058606","NANCHANG, CH","2015-12-25","49"
"CHM00058606","NANCHANG, CH","2015-12-26","46"
"CHM00058606","NANCHANG, CH","2015-12-27","49"
"CHM00058606","NANCHANG, CH","2015-12-28","46"
"CHM00058606","NANCHANG, CH","2015-12-29","47"
"CHM00058606","NANCHANG, CH","2015-12-30","49"
"CHM00058606","NANCHANG, CH","2015-12-31","49"
"CHM00058606","NANCHANG, CH","2016-01-01","51"
"CHM00058606","NANCHANG, CH","2016-01-02","54"
"CHM00058606","NANCHANG, CH","2016-01-03","58"
"CHM00058606","NANCHANG, CH","2016-01-04","60"
"CHM00058606","NANCHANG, CH","2016-01-05","51"
"CHM00058606","NANCHANG, CH","2016-01-06","50"
"CHM00058606","NANCHANG, CH","2016-01-07","48"
"CHM00058606","NANCHANG, CH","2016-01-08","46"
"CHM00058606","NANCHANG, CH","2016-01-09","45"
"CHM00058606","NANCHANG, CH","2016-01-10","45"
"CHM00058606","NANCHANG, CH","2016-01-11","44"
"CHM00058606","NANCHANG, CH","2016-01-12","41"
"CHM00058606","NANCHANG, CH","2016-01-13","43"
"CHM00058606","NANCHANG, CH","2016-01-14","42"
"CHM00058606","NANCHANG, CH","2016-01-15","45"
"CHM00058606","NANCHANG, CH","2016-01-16","46"
"CHM00058606","NANCHANG, CH","2016-01-17","44"
"CHM00058606","NANCHANG, CH","2016-01-18","41"
"CHM00058606","NANCHANG, CH","2016-01-19","42"
"CHM00058606","NANCHANG, CH","2016-01-20","36"
"CHM00058606","NANCHANG, CH","2016-01-21","35"
"CHM00058606","NANCHANG, CH","2016-01-22","34"
"CHM00058606","NANCHANG, CH","2016-01-23","33"
"CHM00058606","NANCHANG, CH","2016-01-24","30"
"CHM00058606","NANCHANG, CH","2016-01-25","32"
"CHM00058606","NANCHANG, CH","2016-01-26","39"
"CHM00058606","NANCHANG, CH","2016-01-27","42"
"CHM00058606","NANCHANG, CH","2016-01-28","42"
"CHM00058606","NANCHANG, CH","2016-01-29","43"
"CHM00058606","NANCHANG, CH","2016-01-30","42"
"CHM00058606","NANCHANG, CH","2016-01-31","36"
"CHM00058606","NANCHANG, CH","2016-02-01","34"
"CHM00058606","NANCHANG, CH","2016-02-02","35"
"CHM00058606","NANCHANG, CH","2016-02-03","42"
"CHM00058606","NANCHANG, CH","2016-02-04","42"
"CHM00058606","NANCHANG, CH","2016-02-05","46"
"CHM00058606","NANCHANG, CH","2016-02-06","41"
"CHM00058606","NANCHANG, CH","2016-02-07","45"
"CHM00058606","NANCHANG, CH","2016-02-08","52"
"CHM00058606","NANCHANG, CH","2016-02-09","56"
"CHM00058606","NANCHANG, CH","2016-02-10","63"
"CHM00058606","NANCHANG, CH","2016-02-11","67"
"CHM00058606","NANCHANG, CH","2016-02-12","69"
"CHM00058606","NANCHANG, CH","2016-02-13","51"
"CHM00058606","NANCHANG, CH","2016-02-14","39"
"CHM00058606","NANCHANG, CH","2016-02-15","42"
"CHM00058606","NANCHANG, CH","2016-02-16","45"
"CHM00058606","NANCHANG, CH","2016-02-17","48"
"CHM00058606","NANCHANG, CH","2016-02-18","53"
"CHM00058606","NANCHANG, CH","2016-02-19","53"
"CHM00058606","NANCHANG, CH","2016-02-20","51"
"CHM00058606","NANCHANG, CH","2016-02-21","47"
"CHM00058606","NANCHANG, CH","2016-02-22","45"
"CHM00058606","NANCHANG, CH","2016-02-23","47"
"CHM00058606","NANCHANG, CH","2016-02-24","49"
"CHM00058606","NANCHANG, CH","2016-02-25","51"
"CHM00058606","NANCHANG, CH","2016-02-26","50"
"CHM00058606","NANCHANG, CH","2016-02-27","50"
"CHM00058606","NANCHANG, CH","2016-02-28","58"
"CHM00058606","NANCHANG, CH","2016-02-29","53"
"CHM00058606","NANCHANG, CH","2016-03-01","56"
"CHM00058606","NANCHANG, CH","2016-03-02","62"
"CHM00058606","NANCHANG, CH","2016-03-03","67"
"CHM00058606","NANCHANG, CH","2016-03-04","66"
"CHM00058606","NANCHANG, CH","2016-03-05","63"
"CHM00058606","NANCHANG, CH","2016-03-06","66"
"CHM00058606","NANCHANG, CH","2016-03-07","71"
"CHM00058606","NANCHANG, CH","2016-03-08","51"
"CHM00058606","NANCHANG, CH","2016-03-09","40"
"CHM00058606","NANCHANG, CH","2016-03-10","40"
"CHM00058606","NANCHANG, CH","2016-03-11","44"
"CHM00058606","NANCHANG, CH","2016-03-12","49"
"CHM00058606","NANCHANG, CH","2016-03-13","51"
"CHM00058606","NANCHANG, CH","2016-03-14","54"
"CHM00058606","NANCHANG, CH","2016-03-15","51"
"CHM00058606","NANCHANG, CH","2016-03-16","55"
"CHM00058606","NANCHANG, CH","2016-03-17","57"
"CHM00058606","NANCHANG, CH","2016-03-18","58"
"CHM00058606","NANCHANG, CH","2016-03-19","64"
"CHM00058606","NANCHANG, CH","2016-03-20","60"
"CHM00058606","NANCHANG, CH","2016-03-21","53"
"CHM00058606","NANCHANG, CH","2016-03-22","55"
"CHM00058606","NANCHANG, CH","2016-03-23","53"
"CHM00058606","NANCHANG, CH","2016-03-24","51"
"CHM00058606","NANCHANG, CH","2016-03-25","52"
"CHM00058606","NANCHANG, CH","2016-03-26","54"
"CHM00058606","NANCHANG, CH","2016-03-27","54"
"CHM00058606","NANCHANG, CH","2016-03-28","60"
"CHM00058606","NANCHANG, CH","2016-03-29","58"
"CHM00058606","NANCHANG, CH","2016-03-30","54"
"CHM00058606","NANCHANG, CH","2016-03-31","59"
"CHM00058606","NANCHANG, CH","2016-04-01","68"
"CHM00058606","NANCHANG, CH","2016-04-02","74"
"CHM00058606","NANCHANG, CH","2016-04-03","62"
"CHM00058606","NANCHANG, CH","2016-04-04","61"
"CHM00058606","NANCHANG, CH","2016-04-05","69"
"CHM00058606","NANCHANG, CH","2016-04-06","72"
"CHM00058606","NANCHANG, CH","2016-04-07","62"
"CHM00058606","NANCHANG, CH","2016-04-08","67"
"CHM00058606","NANCHANG, CH","2016-04-09","64"
"CHM00058606","NANCHANG, CH","2016-04-10","67"
"CHM00058606","NANCHANG, CH","2016-04-11","65"
"CHM00058606","NANCHANG, CH","2016-04-12","68"
"CHM00058606","NANCHANG, CH","2016-04-13","72"
"CHM00058606","NANCHANG, CH","2016-04-14","68"
"CHM00058606","NANCHANG, CH","2016-04-15","67"
"CHM00058606","NANCHANG, CH","2016-04-16","67"
"CHM00058606","NANCHANG, CH","2016-04-17","61"
"CHM00058606","NANCHANG, CH","2016-04-18","62"
"CHM00058606","NANCHANG, CH","2016-04-19","70"
"CHM00058606","NANCHANG, CH","2016-04-20","71"
"CHM00058606","NANCHANG, CH","2016-04-21","66"
"CHM00058606","NANCHANG, CH","2016-04-22","66"
"CHM00058606","NANCHANG, CH","2016-04-23","66"
"CHM00058606","NANCHANG, CH","2016-04-24","64"
"CHM00058606","NANCHANG, CH","2016-04-25","67"
"CHM00058606","NANCHANG, CH","2016-04-26","67"
"CHM00058606","NANCHANG, CH","2016-04-27","67"
"CHM00058606","NANCHANG, CH","2016-04-28","68"
"CHM00058606","NANCHANG, CH","2016-04-29","71"
"CHM00058606","NANCHANG, CH","2016-04-30","74"
"CHM00058606","NANCHANG, CH","2016-05-01","76"
"CHM00058606","NANCHANG, CH","2016-05-02","75"
"CHM00058606","NANCHANG, CH","2016-05-03","73"
"CHM00058606","NANCHANG, CH","2016-05-04","75"
"CHM00058606","NANCHANG, CH","2016-05-05","75"
"CHM00058606","NANCHANG, CH","2016-05-06","77"
"CHM00058606","NANCHANG, CH","2016-05-07","71"
"CHM00058606","NANCHANG, CH","2016-05-08","65"
"CHM00058606","NANCHANG, CH","2016-05-09","64"
"CHM00058606","NANCHANG, CH","2016-05-10","67"
"CHM00058606","NANCHANG, CH","2016-05-11","70"
"CHM00058606","NANCHANG, CH","2016-05-12","79"
"CHM00058606","NANCHANG, CH","2016-05-13","74"
"CHM00058606","NANCHANG, CH","2016-05-14","80"
"CHM00058606","NANCHANG, CH","2016-05-15","62"
"CHM00058606","NANCHANG, CH","2016-05-16","68"
"CHM00058606","NANCHANG, CH","2016-05-17","71"
"CHM00058606","NANCHANG, CH","2016-05-18","73"
"CHM00058606","NANCHANG, CH","2016-05-19","69"
"CHM00058606","NANCHANG, CH","2016-05-20","69"
"CHM00058606","NANCHANG, CH","2016-05-21","71"
"CHM00058606","NANCHANG, CH","2016-05-22","71"
"CHM00058606","NANCHANG, CH","2016-05-23","75"
"CHM00058606","NANCHANG, CH","2016-05-24","70"
"CHM00058606","NANCHANG, CH","2016-05-25","72"
"CHM00058606","NANCHANG, CH","2016-05-26","73"
"CHM00058606","NANCHANG, CH","2016-05-27","76"
"CHM00058606","NANCHANG, CH","2016-05-28","71"
"CHM00058606","NANCHANG, CH","2016-05-29","70"
"CHM00058606","NANCHANG, CH","2016-05-30","76"
"CHM00058606","NANCHANG, CH","2016-05-31","86"
"CHM00058606","NANCHANG, CH","2016-06-01","81"
"CHM00058606","NANCHANG, CH","2016-06-02","68"
"CHM00058606","NANCHANG, CH","2016-06-03","67"
"CHM00058606","NANCHANG, CH","2016-06-04","74"
"CHM00058606","NANCHANG, CH","2016-06-05","78"
"CHM00058606","NANCHANG, CH","2016-06-06","83"
"CHM00058606","NANCHANG, CH","2016-06-07","78"
"CHM00058606","NANCHANG, CH","2016-06-08","81"
"CHM00058606","NANCHANG, CH","2016-06-09","81"
"CHM00058606","NANCHANG, CH","2016-06-10","83"
"CHM00058606","NANCHANG, CH","2016-06-11","76"
"CHM00058606","NANCHANG, CH","2016-06-12","77"
"CHM00058606","NANCHANG, CH","2016-06-13","80"
"CHM00058606","NANCHANG, CH","2016-06-14","86"
"CHM00058606","NANCHANG, CH","2016-06-15","75"
"CHM00058606","NANCHANG, CH","2016-06-16","78"
"CHM00058606","NANCHANG, CH","2016-06-17","81"
"CHM00058606","NANCHANG, CH","2016-06-18","82"
"CHM00058606","NANCHANG, CH","2016-06-19","78"
"CHM00058606","NANCHANG, CH","2016-06-20","85"
"CHM00058606","NANCHANG, CH","2016-06-21","89"
"CHM00058606","NANCHANG, CH","2016-06-22","90"
"CHM00058606","NANCHANG, CH","2016-06-23","91"
"CHM00058606","NANCHANG, CH","2016-06-24","86"
"CHM00058606","NANCHANG, CH","2016-06-25","76"
"CHM00058606","NANCHANG, CH","2016-06-26","76"
"CHM00058606","NANCHANG, CH","2016-06-27","80"
"CHM00058606","NANCHANG, CH","2016-06-28","82"
"CHM00058606","NANCHANG, CH","2016-06-29","79"
"CHM00058606","NANCHANG, CH","2016-06-30","83"
"CHM00058606","NANCHANG, CH","2016-07-01","84"
"CHM00058606","NANCHANG, CH","2016-07-02","82"
"CHM00058606","NANCHANG, CH","2016-07-03","80"
"CHM00058606","NANCHANG, CH","2016-07-04","79"
"CHM00058606","NANCHANG, CH","2016-07-05","82"
"CHM00058606","NANCHANG, CH","2016-07-06","83"
"CHM00058606","NANCHANG, CH","2016-07-07","86"
"CHM00058606","NANCHANG, CH","2016-07-08","88"
"CHM00058606","NANCHANG, CH","2016-07-09","87"
"CHM00058606","NANCHANG, CH","2016-07-10","84"
"CHM00058606","NANCHANG, CH","2016-07-11","85"
"CHM00058606","NANCHANG, CH","2016-07-12","87"
"CHM00058606","NANCHANG, CH","2016-07-13","85"
"CHM00058606","NANCHANG, CH","2016-07-14","83"
"CHM00058606","NANCHANG, CH","2016-07-15","87"
"CHM00058606","NANCHANG, CH","2016-07-16","77"
"CHM00058606","NANCHANG, CH","2016-07-17","79"
"CHM00058606","NANCHANG, CH","2016-07-18","80"
"CHM00058606","NANCHANG, CH","2016-07-19","86"
"CHM00058606","NANCHANG, CH","2016-07-20","89"
"CHM00058606","NANCHANG, CH","2016-07-21","89"
"CHM00058606","NANCHANG, CH","2016-07-22","90"
"CHM00058606","NANCHANG, CH","2016-07-23","91"
"CHM00058606","NANCHANG, CH","2016-07-24","93"
"CHM00058606","NANCHANG, CH","2016-07-25","94"
"CHM00058606","NANCHANG, CH","2016-07-26","94"
"CHM00058606","NANCHANG, CH","2016-07-27","92"
"CHM00058606","NANCHANG, CH","2016-07-28","92"
"CHM00058606","NANCHANG, CH","2016-07-29","93"
"CHM00058606","NANCHANG, CH","2016-07-30","93"
"CHM00058606","NANCHANG, CH","2016-07-31","93"
"CHM00058606","NANCHANG, CH","2016-08-01","93"
"CHM00058606","NANCHANG, CH","2016-08-02","89"
"CHM00058606","NANCHANG, CH","2016-08-03","85"
"CHM00058606","NANCHANG, CH","2016-08-04","85"
"CHM00058606","NANCHANG, CH","2016-08-05","85"
"CHM00058606","NANCHANG, CH","2016-08-06","84"
"CHM00058606","NANCHANG, CH","2016-08-07","84"
"CHM00058606","NANCHANG, CH","2016-08-08","86"
"CHM00058606","NANCHANG, CH","2016-08-09","87"
"CHM00058606","NANCHANG, CH","2016-08-10","85"
"CHM00058606","NANCHANG, CH","2016-08-11","91"
"CHM00058606","NANCHANG, CH","2016-08-12","92"
"CHM00058606","NANCHANG, CH","2016-08-13","92"
"CHM00058606","NANCHANG, CH","2016-08-14","92"
"CHM00058606","NANCHANG, CH","2016-08-15","93"
"CHM00058606","NANCHANG, CH","2016-08-16","93"
"CHM00058606","NANCHANG, CH","2016-08-17","92"
"CHM00058606","NANCHANG, CH","2016-08-18","92"
"CHM00058606","NANCHANG, CH","2016-08-19","92"
"CHM00058606","NANCHANG, CH","2016-08-20","92"
"CHM00058606","NANCHANG, CH","2016-08-21","89"
"CHM00058606","NANCHANG, CH","2016-08-22","90"
"CHM00058606","NANCHANG, CH","2016-08-23","90"
"CHM00058606","NANCHANG, CH","2016-08-24","90"
"CHM00058606","NANCHANG, CH","2016-08-25","87"
"CHM00058606","NANCHANG, CH","2016-08-26","84"
"CHM00058606","NANCHANG, CH","2016-08-27","80"
"CHM00058606","NANCHANG, CH","2016-08-28","80"
"CHM00058606","NANCHANG, CH","2016-08-29","81"
"CHM00058606","NANCHANG, CH","2016-08-30","82"
"CHM00058606","NANCHANG, CH","2016-08-31","77"
"CHM00058606","NANCHANG, CH","2016-09-01","72"
"CHM00058606","NANCHANG, CH","2016-09-02","79"
"CHM00058606","NANCHANG, CH","2016-09-03","86"
"CHM00058606","NANCHANG, CH","2016-09-04","83"
"CHM00058606","NANCHANG, CH","2016-09-05","82"
"CHM00058606","NANCHANG, CH","2016-09-06","77"
"CHM00058606","NANCHANG, CH","2016-09-07","82"
"CHM00058606","NANCHANG, CH","2016-09-08","85"
"CHM00058606","NANCHANG, CH","2016-09-09","82"
"CHM00058606","NANCHANG, CH","2016-09-10","75"
"CHM00058606","NANCHANG, CH","2016-09-11","76"
"CHM00058606","NANCHANG, CH","2016-09-12","78"
"CHM00058606","NANCHANG, CH","2016-09-13","81"
"CHM00058606","NANCHANG, CH","2016-09-14","80"
"CHM00058606","NANCHANG, CH","2016-09-15","75"
"CHM00058606","NANCHANG, CH","2016-09-16","77"
"CHM00058606","NANCHANG, CH","2016-09-17","78"
"CHM00058606","NANCHANG, CH","2016-09-18","79"
"CHM00058606","NANCHANG, CH","2016-09-19","77"
"CHM00058606","NANCHANG, CH","2016-09-20","76"
"CHM00058606","NANCHANG, CH","2016-09-21","75"
"CHM00058606","NANCHANG, CH","2016-09-22","76"
"CHM00058606","NANCHANG, CH","2016-09-23","77"
"CHM00058606","NANCHANG, CH","2016-09-24","81"
"CHM00058606","NANCHANG, CH","2016-09-25","83"
"CHM00058606","NANCHANG, CH","2016-09-26","85"
"CHM00058606","NANCHANG, CH","2016-09-27","86"
"CHM00058606","NANCHANG, CH","2016-09-28","71"
"CHM00058606","NANCHANG, CH","2016-09-29","65"
"CHM00058606","NANCHANG, CH","2016-09-30","67"
"CHM00058606","NANCHANG, CH","2016-10-01","72"
"CHM00058606","NANCHANG, CH","2016-10-02","73"
"CHM00058606","NANCHANG, CH","2016-10-03","75"
"CHM00058606","NANCHANG, CH","2016-10-04","75"
"CHM00058606","NANCHANG, CH","2016-10-05","77"
"CHM00058606","NANCHANG, CH","2016-10-06","75"
"CHM00058606","NANCHANG, CH","2016-10-07","73"
"CHM00058606","NANCHANG, CH","2016-10-08","71"
"CHM00058606","NANCHANG, CH","2016-10-09","68"
"CHM00058606","NANCHANG, CH","2016-10-10","68"
"CHM00058606","NANCHANG, CH","2016-10-11","70"
"CHM00058606","NANCHANG, CH","2016-10-12","65"
"CHM00058606","NANCHANG, CH","2016-10-13","68"
"CHM00058606","NANCHANG, CH","2016-10-14","67"
"CHM00058606","NANCHANG, CH","2016-10-15","71"
"CHM00058606","NANCHANG, CH","2016-10-16","74"
"CHM00058606","NANCHANG, CH","2016-10-17","71"
"CHM00058606","NANCHANG, CH","2016-10-18","71"
"CHM00058606","NANCHANG, CH","2016-10-19","71"
"CHM00058606","NANCHANG, CH","2016-10-20","74"
"CHM00058606","NANCHANG, CH","2016-10-21","74"
"CHM00058606","NANCHANG, CH","2016-10-22","72"
"CHM00058606","NANCHANG, CH","2016-10-23","70"
"CHM00058606","NANCHANG, CH","2016-10-24","70"
"CHM00058606","NANCHANG, CH","2016-10-25","66"
"CHM00058606","NANCHANG, CH","2016-10-26","69"
"CHM00058606","NANCHANG, CH","2016-10-27","70"
"CHM00058606","NANCHANG, CH","2016-10-28","61"
"CHM00058606","NANCHANG, CH","2016-10-29","54"
"CHM00058606","NANCHANG, CH","2016-10-30","59"
"CHM00058606","NANCHANG, CH","2016-10-31","58"
"CHM00058606","NANCHANG, CH","2016-11-01","57"
"CHM00058606","NANCHANG, CH","2016-11-02","58"
"CHM00058606","NANCHANG, CH","2016-11-03","58"
"CHM00058606","NANCHANG, CH","2016-11-04","60"
"CHM00058606","NANCHANG, CH","2016-11-05","67"
"CHM00058606","NANCHANG, CH","2016-11-06","69"
"CHM00058606","NANCHANG, CH","2016-11-07","60"
"CHM00058606","NANCHANG, CH","2016-11-08","52"
"CHM00058606","NANCHANG, CH","2016-11-09","48"
"CHM00058606","NANCHANG, CH","2016-11-10","50"
"CHM00058606","NANCHANG, CH","2016-11-12","58"
"CHM00058606","NANCHANG, CH","2016-11-13","61"
"CHM00058606","NANCHANG, CH","2016-11-14","66"
"CHM00058606","NANCHANG, CH","2016-11-15","63"
"CHM00058606","NANCHANG, CH","2016-11-16","63"
"CHM00058606","NANCHANG, CH","2016-11-17","64"
"CHM00058606","NANCHANG, CH","2016-11-18","67"
"CHM00058606","NANCHANG, CH","2016-11-19","68"
"CHM00058606","NANCHANG, CH","2016-11-20","65"
"CHM00058606","NANCHANG, CH","2016-11-21","66"
"CHM00058606","NANCHANG, CH","2016-11-22","47"
"CHM00058606","NANCHANG, CH","2016-11-23","38"
"CHM00058606","NANCHANG, CH","2016-11-24","40"
"CHM00058606","NANCHANG, CH","2016-11-25","42"
"CHM00058606","NANCHANG, CH","2016-11-26","44"
"CHM00058606","NANCHANG, CH","2016-11-27","47"
"CHM00058606","NANCHANG, CH","2016-11-28","51"
"CHM00058606","NANCHANG, CH","2016-11-29","53"
"CHM00058606","NANCHANG, CH","2016-11-30","54"
"CHM00058606","NANCHANG, CH","2016-12-01","53"
"CHM00058606","NANCHANG, CH","2016-12-02","53"
"CHM00058606","NANCHANG, CH","2016-12-03","56"
"CHM00058606","NANCHANG, CH","2016-12-04","55"
